"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 12 09:20:56 GMT 2024","Wed Jun 12 09:20:59 GMT 2024","2640","tests","test_edit","","","","test_edit",""
"passed","Wed Jun 12 09:21:01 GMT 2024","Wed Jun 12 09:21:01 GMT 2024","687","tests","test_login","","","","test_successful_login",""
"passed","Wed Jun 12 09:20:54 GMT 2024","Wed Jun 12 09:20:55 GMT 2024","799","tests","test_edit","","","","test_autocomplete",""
"passed","Wed Jun 12 09:21:00 GMT 2024","Wed Jun 12 09:21:00 GMT 2024","37","tests","test_home","","","","test_successful_login",""
"passed","Wed Jun 12 09:20:45 GMT 2024","Wed Jun 12 09:20:45 GMT 2024","19","tests.api","test_api_login","","","","test_should_return_400_if_username_or_password_too_short",""
"passed","Wed Jun 12 09:20:45 GMT 2024","Wed Jun 12 09:20:45 GMT 2024","310","tests.api","test_api_login","","","","test_should_return_422_on_wrong_username",""
"passed","Wed Jun 12 09:20:44 GMT 2024","Wed Jun 12 09:20:45 GMT 2024","798","tests.api","test_api_login","","","","test_successful_api_login",""
"passed","Wed Jun 12 09:21:02 GMT 2024","Wed Jun 12 09:21:03 GMT 2024","688","tests","test_login","","","","test_failed_login",""
"passed","Wed Jun 12 09:20:45 GMT 2024","Wed Jun 12 09:20:45 GMT 2024","318","tests.api","test_api_login","","","","test_should_return_422_on_wrong_password",""
